id,title,url,rate,tag1,tag2,tag3,tag4,tag5,difficulty,budget,people,prep_time,cooking_time,total_time,title_en,tag1_en,tag2_en,tag3_en,difficulty_en,budget_en
523,Eclade de moules (laurier),https://www.marmiton.org/recettes/recette_eclade-de-moules_24200.aspx,5,plat principal,fruits de mer,moules,,,moyenne,bon marché,4,45,5,50,Mussel eclair (bay leaf),main course,seafood,mussels,average,cheap
524,tête de veau sauce ravigote,https://www.marmiton.org/recettes/recette_tete-de-veau-sauce-ravigote_18579.aspx,4.6,plat principal,viande,abats,,,moyenne,moyen,4,30,5,35,calf's head with ravigote sauce,main course,meat,offal,average,AVERAGE
525,Fettucine,https://www.marmiton.org/recettes/recette_fettucine_383874.aspx,0,plat principal,"pâtes, riz, semoule",autres pâtes,,,facile,bon marché,4,20,4,24,Fettuccine,main course,"pasta, rice, semolina",other pasta,easy,cheap
526,canard roti au four,https://www.marmiton.org/recettes/recette_canard-roti-au-four_38895.aspx,4.2,plat principal,viande,viande rôtie,,,facile,moyen,4,15,115,130,roast duck in the oven,main course,meat,roast meat,easy,AVERAGE
527,Pâtes aux poivrons et au chèvre au Cookeo,https://www.marmiton.org/recettes/recette_pates-aux-poivrons-et-au-chevre-au-cookeo_383269.aspx,0,plat principal,"pâtes, riz, semoule",,,,très facile,bon marché,4,0,15,15,Pasta with peppers and goat cheese in the Cookeo,main course,"pasta, rice, semolina",,very easy,cheap
528,Porc caramel au Cookeo,https://www.marmiton.org/recettes/recette_porc-caramel-au-cookeo_383476.aspx,3.9,plat principal,viande,viande en sauce,,,facile,bon marché,4,25,14,39,Caramel pork in Cookeo,main course,meat,meat in sauce,easy,cheap
529,Saumon au four express,https://www.marmiton.org/recettes/recette_saumon-au-four-express_325985.aspx,5,plat principal,poisson,poisson au four,,,facile,moyen,4,5,10,15,Express Baked Salmon,main course,fish,baked fish,easy,AVERAGE
530,Samoussas au poulet au curry,https://www.marmiton.org/recettes/recette_samoussas-poulet-curry_224276.aspx,4.1,plat principal,viande,viande en sauce,,,facile,bon marché,4,25,15,40,Chicken curry samosas,main course,meat,meat in sauce,easy,cheap
531,Chachouka aux Merguez,https://www.marmiton.org/recettes/recette_chachouka-aux-merguez_71493.aspx,4.8,plat principal,viande,viande rôtie,,,très facile,bon marché,4,15,20,35,Chachouka with Merguez,main course,meat,roast meat,very easy,cheap
532,Huîtres chaudes façon Françoise,https://www.marmiton.org/recettes/recette_huitres-chaudes-facon-francoise_40658.aspx,4.7,plat principal,fruits de mer,huîtres,,,très facile,moyen,4,20,5,25,"Hot oysters, French style",main course,seafood,oysters,very easy,AVERAGE
533,Risotto simple au poulet,https://www.marmiton.org/recettes/recette_risotto-simple-etudiant_223465.aspx,4.1,plat principal,"pâtes, riz, semoule",risotto,,,facile,bon marché,4,20,20,40,Simple Chicken Risotto,main course,"pasta, rice, semolina",risotto,easy,cheap
534,Potée de chou blanc à la saucisse,https://www.marmiton.org/recettes/recette_potee-de-chou-blanc-a-la-saucisse_50744.aspx,4.8,plat principal,viande,viande rôtie,,,facile,bon marché,4,15,40,55,White cabbage stew with sausage,main course,meat,roast meat,easy,cheap
535,Sauté de dinde facile,https://www.marmiton.org/recettes/recette_saute-de-dinde-simplement_170863.aspx,4.2,plat principal,viande,viande en sauce,,,très facile,bon marché,4,10,30,40,Easy Turkey Stir Fry,main course,meat,meat in sauce,very easy,cheap
536,Agneau de 7 heures : la meilleure recette,https://www.marmiton.org/recettes/recette_gigot-de-7-heures_81342.aspx,4.6,plat principal,viande,viande rôtie,,,facile,moyen,4,1,7,8,7 Hour Lamb: The Best Recipe,main course,meat,roast meat,easy,AVERAGE
537,Gambas flambées,https://www.marmiton.org/recettes/recette_gambas-flambees_33240.aspx,4.8,plat principal,fruits de mer,crevettes,,,très facile,assez cher,4,20,8,28,Flambéed prawns,main course,seafood,shrimp,very easy,quite expensive
538,Lapin rôti au four à la moutarde,https://www.marmiton.org/recettes/recette_lapin-roti-au-four-a-la-moutarde_41805.aspx,4.6,plat principal,viande,viande rôtie,,,très facile,moyen,4,15,1,16,Oven roasted rabbit with mustard,main course,meat,roast meat,very easy,AVERAGE
539,Pintade farcie : recette moelleuse,https://www.marmiton.org/recettes/recette_pintade-farcie-moelleuse_42810.aspx,4.6,plat principal,viande,viande rôtie,,,facile,moyen,4,15,125,140,Stuffed Guinea Fowl: Soft Recipe,main course,meat,roast meat,easy,AVERAGE
540,Tajine de poulet aux abricots,https://www.marmiton.org/recettes/recette_tajine-de-poulet-aux-abricots_39204.aspx,4.8,plat principal,plat unique,tajine,,,très facile,moyen,4,20,1,21,Chicken tagine with apricots,main course,single dish,tagine,very easy,AVERAGE
541,Tajine de poulet à la marocaine au Cookeo,https://www.marmiton.org/recettes/recette_tajine-de-poulet-a-la-marocaine-au-cookeo_383618.aspx,5,plat principal,plat unique,tajine,,,facile,bon marché,4,15,25,40,Moroccan Chicken Tajine in Cookeo,main course,single dish,tagine,easy,cheap
542,Lasagnes aux poireaux et au saumon,https://www.marmiton.org/recettes/recette_lasagnes-aux-poireaux-et-au-saumon_13332.aspx,4.5,plat principal,"pâtes, riz, semoule",lasagne,,,facile,moyen,4,20,30,50,Leek and salmon lasagna,main course,"pasta, rice, semolina",lasagna,easy,AVERAGE
543,Noix de pétoncles au beurre salé aillé et basilic,https://www.marmiton.org/recettes/recette_noix-de-petoncles-au-beurre-sale-aille-et-basilic_345643.aspx,0,plat principal,fruits de mer,coquillages,,,très facile,moyen,4,5,10,15,Scallops with salted garlic butter and basil,main course,seafood,shells,very easy,AVERAGE
544,Cuisses de poulet au paprika,https://www.marmiton.org/recettes/recette_cuisse-de-poulet-paprika_218216.aspx,4.8,plat principal,viande,viande en sauce,,,facile,bon marché,4,10,45,55,Chicken legs with paprika,main course,meat,meat in sauce,easy,cheap
545,"Paupiettes de dinde, sauce parfumée",https://www.marmiton.org/recettes/recette_paupiettes-de-dinde-sauce-parfumee_229967.aspx,4.9,plat principal,viande,viande en sauce,,,très facile,bon marché,4,10,50,60,"Turkey paupiettes, fragrant sauce",main course,meat,meat in sauce,very easy,cheap
546,Filet mignon au barbecue,https://www.marmiton.org/recettes/recette_filet-mignon-au-barbecue_211773.aspx,4.9,plat principal,viande,viande rôtie,,,facile,moyen,4,20,30,50,cupcakes,main course,meat,roast meat,easy,AVERAGE
547,Lasagnes au four,https://www.marmiton.org/recettes/recette_lasagnes-au-four_20857.aspx,2.3,plat principal,"pâtes, riz, semoule",lasagne,,,facile,moyen,4,1,30,31,Baked Lasagna,main course,"pasta, rice, semolina",lasagna,easy,AVERAGE
548,Omelette Espagnole (Tortilla auténtica),https://www.marmiton.org/recettes/recette_omelette-espagnole-tortilla-autentica_66818.aspx,4.6,plat principal,œufs,omelette,,,facile,bon marché,4,20,20,40,Spanish Omelette (Authentic Tortilla),main course,eggs,omelette,easy,cheap
549,Lentilles corail à l'indienne,https://www.marmiton.org/recettes/recette_lentilles-corail-a-l-indienne_81544.aspx,4.7,plat principal,plat unique,plats indiens,,,très facile,bon marché,4,10,30,40,Indian coral lentils,main course,single dish,indian dishes,very easy,cheap
550,Cuissot de sanglier d'Obélix au four,https://www.marmiton.org/recettes/recette_cuissot-de-sanglier-d-obelix-au-four_24492.aspx,4.8,plat principal,viande,viande rôtie,,,facile,moyen,4,40,1,41,Obelix's wild boar leg in the oven,main course,meat,roast meat,easy,AVERAGE
551,Pâtes saumon - crème fraîche,https://www.marmiton.org/recettes/recette_pates-au-creme-fraiche-saumon_315842.aspx,4.9,plat principal,"pâtes, riz, semoule",autres pâtes,,,très facile,moyen,4,20,20,40,Salmon pasta - crème fraîche,main course,"pasta, rice, semolina",other pasta,very easy,AVERAGE
552,Rôti de porc en cocotte minute,https://www.marmiton.org/recettes/recette_roti-de-porc-cocotte-minute_232693.aspx,4.2,plat principal,viande,viande rôtie,,,facile,bon marché,4,15,40,55,Pressure Cooker Pork Roast,main course,meat,roast meat,easy,cheap
553,Tartiflette express au Cookeo,https://www.marmiton.org/recettes/recette_tartiflette-express_529192.aspx,2,plat principal,plats au fromage,tartiflette,,,facile,bon marché,4,20,5,25,Express tartiflette in the Cookeo,main course,cheese dishes,tartiflette,easy,cheap
554,Tajine tunisien,https://www.marmiton.org/recettes/recette_tajine-tunisien_72095.aspx,4,plat principal,plat unique,tajine,,,facile,bon marché,4,20,30,50,Tunisian Tajine,main course,single dish,tagine,easy,cheap
555,Blanquette de Dinde,https://www.marmiton.org/recettes/recette_blanquette-de-dinde_14198.aspx,4.4,plat principal,viande,viande en sauce,,,facile,moyen,4,30,1,31,Turkey Blanquette,main course,meat,meat in sauce,easy,AVERAGE
556,Omelette minute soufflée au fromage,https://www.marmiton.org/recettes/recette_omelette-minute-soufflee-au-fromage_16814.aspx,3.9,plat principal,œufs,omelette,,,très facile,bon marché,4,5,2,7,Quick omelette with cheese soufflé,main course,eggs,omelette,very easy,cheap
557,Gambas à la Plancha,https://www.marmiton.org/recettes/recette_gambas-a-la-plancha_48143.aspx,4.6,plat principal,fruits de mer,crevettes,,,facile,moyen,4,15,10,25,Plancha Prawns,main course,seafood,shrimp,easy,AVERAGE
558,Gyoza,https://www.marmiton.org/recettes/recette_gyoza-ravioli-chinois-a-la-japonaise_31563.aspx,4.6,plat principal,plat unique,plats chinois,,,moyenne,assez cher,4,35,10,45,Gyoza,main course,single dish,chinese dishes,average,quite expensive
559,Moules au chorizo,https://www.marmiton.org/recettes/recette_moules-au-chorizo_47729.aspx,4.8,plat principal,fruits de mer,moules,,,très facile,bon marché,4,15,10,25,Mussels with chorizo,main course,seafood,mussels,very easy,cheap
560,Cuisse de dinde facile à la cocotte minute,https://www.marmiton.org/recettes/recette_cuisse-de-dinde-facile-a-la-cocotte-minute_221437.aspx,4.4,plat principal,viande,viande en sauce,,,facile,bon marché,4,15,25,40,Easy Pressure Cooker Turkey Thigh,main course,meat,meat in sauce,easy,cheap
561,Chapon poché et rôti,https://www.marmiton.org/recettes/recette_chapon-poche-et-roti_43646.aspx,4.8,plat principal,viande,viande rôtie,,,facile,assez cher,4,30,3,33,Poached and roasted capon,main course,meat,roast meat,easy,quite expensive
562,Saucisses aux lentilles au Thermomix,https://www.marmiton.org/recettes/recette_saucisses-aux-lentilles-au-thermomix_383593.aspx,0,plat principal,plat unique,saucisse lentilles,,,facile,bon marché,4,10,48,58,Lentil sausages in Thermomix,main course,single dish,sausage lentils,easy,cheap
563,Côtes de porc charcutières,https://www.marmiton.org/recettes/recette_cotes-de-porc-charcutieres_40568.aspx,4.7,plat principal,viande,viande rôtie,,,très facile,bon marché,4,30,20,50,Pork chops with charcuterie,main course,meat,roast meat,very easy,cheap
564,Joues de porc en cocotte,https://www.marmiton.org/recettes/recette_joues-de-porc-en-cocotte_335789.aspx,4.9,plat principal,viande,viande en sauce,,,facile,bon marché,4,20,2,22,Pork cheeks in a casserole,main course,meat,meat in sauce,easy,cheap
565,Cuisses de pintade en papillotes,https://www.marmiton.org/recettes/recette_cuisses-de-pintade-en-papillotes_51793.aspx,4.9,plat principal,viande,viande en sauce,,,très facile,bon marché,4,5,45,50,Guinea fowl legs in papillotes,main course,meat,meat in sauce,very easy,cheap
566,Poulet mariné à la plancha,https://www.marmiton.org/recettes/recette_poulet-marine-a-la-plancha_85630.aspx,4.6,plat principal,viande,viande rôtie,,,très facile,bon marché,4,15,5,20,Grilled marinated chicken,main course,meat,roast meat,very easy,cheap
567,Poulet portugais,https://www.marmiton.org/recettes/recette_poulet-portugais_371862.aspx,5,plat principal,viande,viande rôtie,,,très facile,bon marché,4,10,20,30,Portuguese Chicken,main course,meat,roast meat,very easy,cheap
568,Calamars à la plancha,https://www.marmiton.org/recettes/recette_calamars-a-la-plancha_307612.aspx,3.8,plat principal,fruits de mer,"calamar, poulpe",,,facile,bon marché,4,10,20,30,Grilled squid,main course,seafood,"squid, octopus",easy,cheap
569,Osso buco de dinde,https://www.marmiton.org/recettes/recette_osso-bucco-de-dinde_14410.aspx,4.4,plat principal,viande,viande en sauce,,,très facile,bon marché,4,10,40,50,Turkey osso buco,main course,meat,meat in sauce,very easy,cheap
570,Tagliatelles au curry,https://www.marmiton.org/recettes/recette_tagliatelles-au-curry_17457.aspx,3.9,plat principal,"pâtes, riz, semoule",tagliatelle,,,très facile,bon marché,4,5,8,13,Tagliatelle with curry,main course,"pasta, rice, semolina",tagliatelle,very easy,cheap
571,Pâtes au Boursin,https://www.marmiton.org/recettes/recette_pates-au-boursin_24691.aspx,4.5,plat principal,"pâtes, riz, semoule",autres pâtes,,,très facile,bon marché,4,15,15,30,Pasta with Boursin,main course,"pasta, rice, semolina",other pasta,very easy,cheap
572,Tripes à la mode de Caen,https://www.marmiton.org/recettes/recette_tripes-a-la-mode-de-caen_13045.aspx,4.7,plat principal,viande,abats,,,facile,bon marché,4,40,430,470,Caen-style tripe,main course,meat,offal,easy,cheap
573,Lasagnes au saumon et aux courgettes,https://www.marmiton.org/recettes/recette_lasagnes-au-saumon-et-aux-courgettes_22705.aspx,4.7,plat principal,"pâtes, riz, semoule",lasagne,,,facile,moyen,4,40,30,70,Salmon and Zucchini Lasagna,main course,"pasta, rice, semolina",lasagna,easy,AVERAGE
574,Pennes sauce tomate à ma façon,https://www.marmiton.org/recettes/recette_pennes-sauce-tomate-a-ma-facon_338253.aspx,5,plat principal,"pâtes, riz, semoule",autres pâtes,,,facile,bon marché,4,15,10,25,Penne with tomato sauce my way,main course,"pasta, rice, semolina",other pasta,easy,cheap
575,Ballotine de poulet au jambon et aux champignons,https://www.marmiton.org/recettes/recette_ballotine-de-poulet-jambon-champignons_225271.aspx,4,plat principal,viande,viande en sauce,,,facile,bon marché,4,15,20,35,Chicken ballotine with ham and mushrooms,main course,meat,meat in sauce,easy,cheap
576,"Couscous poulet, boeuf et agneau (Maroc)",https://www.marmiton.org/recettes/recette_couscous-poulet-boeuf-et-agneau-maroc_13564.aspx,4.4,plat principal,plat unique,couscous,,,facile,moyen,4,2,1,3,"Chicken, beef and lamb couscous (Morocco)",main course,single dish,couscous,easy,AVERAGE
577,Hachis parmentier moelleux,https://www.marmiton.org/recettes/recette_hachis-parmentier-moelleux_51684.aspx,4.7,plat principal,plat unique,hachis parmentier,,,facile,bon marché,4,30,40,70,Soft shepherd's pie,main course,single dish,shepherd's pie,easy,cheap
578,Avocats aux crevettes et au pamplemousse,https://www.marmiton.org/recettes/recette_avocats-aux-crevettes-et-au-pamplemousse_23512.aspx,4.8,plat principal,fruits de mer,crevettes,,,facile,moyen,4,15,0,15,Avocados with shrimp and grapefruit,main course,seafood,shrimp,easy,AVERAGE
579,PAVE DE SAUMON EN PAPILLOTTE,https://www.marmiton.org/recettes/recette_pave-de-saumon-en-papillotte_18092.aspx,4.6,plat principal,poisson,poisson en papillote,,,facile,bon marché,4,20,20,40,SALMON STONE IN PAPILLOTTE,main course,fish,fish in foil,easy,cheap
580,Risotto aux fruits de mer facile,https://www.marmiton.org/recettes/recette_risotto-aux-fruits-de-mer-facile_165796.aspx,4.8,plat principal,"pâtes, riz, semoule",risotto,,,facile,moyen,4,15,30,45,Easy Seafood Risotto,main course,"pasta, rice, semolina",risotto,easy,AVERAGE
581,Pâtes au roquefort,https://www.marmiton.org/recettes/recette_pates-au-roquefort_170590.aspx,4.2,plat principal,"pâtes, riz, semoule",autres pâtes,,,très facile,bon marché,4,5,15,20,Pasta with Roquefort,main course,"pasta, rice, semolina",other pasta,very easy,cheap
582,Raïta de concombre (Inde),https://www.marmiton.org/recettes/recette_raita-de-concombre-inde_16291.aspx,4.3,plat principal,plat unique,plats indiens,,,très facile,bon marché,4,10,0,10,Cucumber Raita (India),main course,single dish,indian dishes,very easy,cheap
583,Bouchées de ris de veau aux morilles,https://www.marmiton.org/recettes/recette_bouchees-de-ris-de-veau-aux-morilles_65498.aspx,4.6,plat principal,viande,abats,,,facile,assez cher,4,3,30,33,Sweetbread bites with morels,main course,meat,offal,easy,quite expensive
584,Poulet farci de ma grand-mère,https://www.marmiton.org/recettes/recette_poulet-farci-de-ma-grand-mere_20230.aspx,4.6,plat principal,viande,viande rôtie,,,facile,moyen,4,30,1,31,My Grandmother's Stuffed Chicken,main course,meat,roast meat,easy,AVERAGE
585,Tortilla maison,https://www.marmiton.org/recettes/recette_tortilla-maison_168251.aspx,4.4,plat principal,œufs,omelette,,,facile,bon marché,4,20,20,40,Homemade tortilla,main course,eggs,omelette,easy,cheap
586,Risotto dinde champignon,https://www.marmiton.org/recettes/recette_risotto-poulet-champignon-succes-garanti_230811.aspx,4.8,plat principal,"pâtes, riz, semoule",risotto,,,moyenne,bon marché,4,10,45,55,Turkey and mushroom risotto,main course,"pasta, rice, semolina",risotto,average,cheap
587,Kig ha farz (pot-au-feu breton),https://www.marmiton.org/recettes/recette_kig-ha-farz-pot-au-feu-breton_11492.aspx,4.5,plat principal,plat unique,pot-au-feu,,,moyenne,bon marché,4,1,3,4,Kig ha farz (Breton stew),main course,single dish,stew,average,cheap
